"File2_15321","File3_0856","1.0"
"File2_16987","File3_0903","1.0"
"File2_18994","File3_1013","0.9999998874648379"
"File2_4322","File3_0291","0.9999999999993086"
"File2_17170","File3_0931","0.9999546021312976"
"File2_11778","File3_0631","1.0"
"File2_12762","File3_0681","1.0"
"File2_12435","File3_0684","0.9999546021312976"
"File2_5709","File3_0385","0.9975273768433652"
"File2_14005","File3_0656","1.0"
"File2_23329","File3_1268","0.9999998874648379"
"File2_10001","File3_0546","1.0"
"File2_4275","File3_0297","1.0"
"File2_17194","File3_0931","0.9999546021312976"
"File2_11546","File3_0581","1.0"
"File2_1498","File3_1495","0.9999999999999998"
"File2_12128","File3_0713","0.9999998874648379"
"File2_18617","File3_1004","0.9999998874648379"
"File2_6641","File3_0332","1.0"
"File2_15774","File3_0815","0.9999546021312976"
"File2_1705","File3_0091","1.0"
"File2_20582","File3_1095","0.9999998874648379"
"File2_15118","File3_0802","0.9999998874648379"
"File2_21602","File3_1163","1.0"
"File2_21710","File3_1167","0.9999546021312976"
"File2_17598","File3_0986","0.9999999979388464"
"File2_18336","File3_1000","0.9999999999993086"
"File2_18854","File3_1049","1.0"
"File2_14047","File3_0725","1.0"
"File2_17675","File3_0991","1.0"
"File2_18995","File3_1013","0.9999998874648379"
"File2_11517","File3_0586","1.0"
"File2_16269","File3_0884","1.0"
"File2_20999","File3_1077","1.0"
"File2_17218","File3_0956","1.0"
"File2_4419","File3_0112","0.9999999979388464"
"File2_16277","File3_0876","1.0"
"File2_18877","File3_1047","1.0"
"File2_12129","File3_0713","0.9999998874648379"
"File2_18616","File3_1004","1.0"
"File2_1704","File3_0091","1.0"
"File2_20583","File3_1095","0.9999998874648379"
"File2_15117","File3_0802","1.0"
"File2_20892","File3_1105","1.0"
"File2_17599","File3_0986","0.9999999979388464"
"File2_17869","File3_0978","0.9999546021312976"
"File2_9653","File3_0599","0.9999546021312976"
"File2_20700","File3_1080","1.0"
"File2_16353","File3_0883","1.0"
"File2_14046","File3_0725","1.0"
"File2_10381","File3_0507","1.0"
"File2_6864","File3_0418","1.0"
"File2_20190","File3_1070","1.0"
"File2_10010","File3_0535","1.0"
"File2_2651","File3_0275","1.0"
"File2_10009","File3_0603","1.0"
"File2_14120","File3_0752","0.9999546021312976"
"File2_17084","File3_0911","1.0"
"File2_17192","File3_0931","0.9999546021312976"
"File2_11548","File3_0581","0.9999998874648379"
"File2_4418","File3_0112","0.9999999979388464"
"File2_11906","File3_0671","0.9975273768433652"
"File2_6140","File3_0404","1.0"
"File2_14257","File3_0793","0.9999998874648379"
"File2_6404","File3_0402","1.0"
"File2_22403","File3_1185","1.0"
"File2_4417","File3_0112","0.9999999979388464"
"File2_21604","File3_1163","0.9999999847700205"
"File2_21712","File3_1167","0.9999546021312976"
"File2_17596","File3_0986","0.9999999979388464"
"File2_19389","File3_1030","1.0"
"File2_23110","File3_1203","1.0"
"File2_18993","File3_1013","0.9999998874648379"
"File2_6141","File3_0404","1.0"
"File2_9127","File3_0452","1.0"
"File2_10552","File3_0559","1.0"
"File2_18358","File3_1003","0.9999999979388464"
"File2_1136","File3_0255","1.0"
"File2_7183","File3_0421","0.9996646498695335"
"File2_2567","File3_0270","1.0"
"File2_0714","File3_0244","1.0"
"File2_17445","File3_0987","1.0"
"File2_0101","File3_0071","1.0"
"File2_22863","File3_1219","1.0"
"File2_14121","File3_0752","0.9999546021312976"
"File2_20999","File3_1075","1.0"
"File2_17445","File3_0963","1.0"
"File2_13483","File3_0654","1.0"
"File2_18619","File3_1004","0.9999998874648379"
"File2_9144","File3_0454","1.0"
"File2_17084","File3_0910","1.0"
"File2_14256","File3_0793","0.9999998874648379"
"File2_17672","File3_0992","1.0"
"File2_20999","File3_1099","1.0"
"File2_15774","File3_0816","1.0"
"File2_22822","File3_1192","1.0"
