"File1_5830","File2_22348","0.7021921718196655"
"File1_4490","File2_7629","1.0"
"File1_5425","File2_18808","1.0"
"File1_5869","File2_22732","0.999073726543777"
"File1_4177","File2_3415","0.7466822934046471"
"File1_4075","File2_1984","0.897601775879278"
"File1_4257","File2_4638","1.0"
"File1_5675","File2_21050","0.75"
"File1_4561","File2_8676","0.7601987563916044"
"File1_4019","File2_1377","0.8801405251165504"
"File1_4957","File2_14576","1.0"
"File1_5652","File2_20838","0.75"
"File1_4228","File2_4173","0.993692368781021"
"File1_4176","File2_3413","0.9960340418880236"
"File1_5424","File2_18808","0.9104966334375691"
"File1_3944","File2_0714","0.9054843123521347"
"File1_4457","File2_7004","0.7158708124791502"
"File1_5472","File2_19106","0.9944402536677719"
"File1_3945","File2_0715","0.8585142693581375"
"File1_4864","File2_13312","0.7203506743815429"
"File1_4884","File2_13553","1.0"
"File1_5047","File2_15805","0.75"
"File1_5374","File2_18400","1.0"
"File1_4457","File2_7005","0.7470523637028363"
"File1_4039","File2_1571","0.83560827771905"
"File1_4701","File2_10446","1.0"
"File1_5002","File2_15193","1.0"
"File1_5178","File2_16718","1.0"
"File1_4512","File2_7953","1.0"
"File1_5727","File2_21422","1.0"
"File1_4834","File2_12602","1.0"
"File1_4566","File2_8713","0.8498821764392024"
"File1_4229","File2_4174","0.9982643400673955"
"File1_5677","File2_21050","0.7152626950639642"
"File1_4362","File2_5824","0.9380774289332563"
"File1_4083","File2_2075","0.740646363439903"
"File1_4598","File2_9238","1.0"
"File1_4030","File2_1458","0.826499034659077"
"File1_5323","File2_17893","1.0"
"File1_4713","File2_10543","1.0"
"File1_4561","File2_8675","1.0"
"File1_4956","File2_14574","1.0"
"File1_4566","File2_8712","0.7269527198185814"
"File1_4875","File2_13459","1.0"
"File1_5056","File2_15906","1.0"
"File1_4207","File2_3916","0.9920747636442285"
"File1_4686","File2_10291","1.0"
"File1_3975","File2_0940","0.9191310191772433"
"File1_4997","File2_15117","0.7053153725092547"
"File1_4003","File2_1169","0.8595268784424652"
"File1_5617","File2_20321","0.9237057045835497"
"File1_4061","File2_1820","0.7682073801465372"
"File1_5805","File2_22173","0.8530272738569347"
"File1_4848","File2_12878","0.8142069283205505"
"File1_4950","File2_14528","1.0"
"File1_5333","File2_17990","0.9791981835519845"
"File1_5601","File2_20168","0.8125"
"File1_4222","File2_4097","0.9158389735692084"
"File1_3976","File2_0946","0.8650568498568301"
"File1_4977","File2_14854","1.0"
"File1_4223","File2_4096","1.0"
"File1_5758","File2_21766","0.75"
"File1_5339","File2_18051","0.8850409244289389"
"File1_4566","File2_8711","1.0"
"File1_4186","File2_3542","1.0"
"File1_4903","File2_13881","1.0"
"File1_5778","File2_21909","0.9990164638338666"
"File1_4168","File2_3339","0.8100210211811206"
"File1_4426","File2_6657","0.75"
"File1_4824","File2_12413","1.0"
"File1_5345","File2_18112","0.75"
"File1_4029","File2_1450","0.8425263387769557"
"File1_4825","File2_12414","1.0"
"File1_5900","File2_23089","0.9992638607202482"
"File1_4349","File2_5660","1.0"
"File1_4919","File2_14045","1.0"
"File1_4586","File2_9118","0.7555185569705012"
"File1_3878","File2_0063","0.8932159628113421"
"File1_4418","File2_6539","1.0"
"File1_5404","File2_18616","1.0"
"File1_5714","File2_21320","1.0"
"File1_4950","File2_14527","0.8182127689567592"
"File1_4381","File2_6081","1.0"
"File1_4334","File2_5582","1.0"
"File1_4223","File2_4097","0.9089116155509567"
"File1_4776","File2_11590","0.75"
"File1_5479","File2_19140","1.0"
"File1_4222","File2_4096","0.9345312327362665"
"File1_5532","File2_19606","0.8513642299745031"
"File1_5488","File2_19203","0.897444187979515"
"File1_5830","File2_22345","0.730812492209298"
"File1_5145","File2_16506","1.0"
"File1_5941","File2_23405","0.8664024576653039"
"File1_3903","File2_0401","0.8568871016985691"
"File1_4950","File2_14526","0.9773874335852775"
"File1_3894","File2_0220","0.7186169537181325"
"File1_5178","File2_16714","0.822705830513794"
"File1_4864","File2_13311","0.7561501713229044"
"File1_4224","File2_4089","0.9182054606004478"
"File1_4666","File2_10056","1.0"
"File1_4888","File2_13640","1.0"
"File1_4479","File2_7420","0.8444612951201743"
"File1_4239","File2_4294","0.75"
"File1_4363","File2_5827","1.0"
"File1_5788","File2_22021","1.0"
"File1_5830","File2_22346","0.7035880599568176"
"File1_4185","File2_3540","1.0"
